trace_id,dataset,task_id,harness,agent_scaffold,model,success,reward,resolved,total_steps,tool_action_steps,duration,input_tokens,output_tokens
adaptive-rejection-sampler__o2Hf9iD,terminalbench,adaptive-rejection-sampler,openhands,openhands,claude-opus-4-1-20250805@anthropic,True,1.0,True,75,66,770.2490234375,1493763.0,29536.0
adaptive-rejection-sampler__qag8RST,terminalbench,adaptive-rejection-sampler,openhands,openhands,claude-opus-4-1-20250805@anthropic,True,1.0,True,83,74,735.3779907226562,1651634.0,25097.0
adaptive-rejection-sampler__R83p96G,terminalbench,adaptive-rejection-sampler,openhands,openhands,claude-opus-4-5-20251101@anthropic,False,0.0,False,11,4,948.8660278320312,,
adaptive-rejection-sampler__VuDGzQo,terminalbench,adaptive-rejection-sampler,openhands,openhands,claude-opus-4-5-20251101@anthropic,False,0.0,False,12,4,963.322021484375,,
adaptive-rejection-sampler__Xg3HstR,terminalbench,adaptive-rejection-sampler,openhands,openhands,claude-opus-4-5-20251101@anthropic,False,0.0,False,12,4,946.1010131835938,,
adaptive-rejection-sampler__mDw8Zt4,terminalbench,adaptive-rejection-sampler,openhands,openhands,claude-opus-4-5-20251101@anthropic,False,0.0,False,10,2,962.125,,
adaptive-rejection-sampler__qVceNWn,terminalbench,adaptive-rejection-sampler,openhands,openhands,claude-opus-4-5-20251101@anthropic,False,0.0,False,11,4,943.166015625,,
adaptive-rejection-sampler__7VUwC5Q,terminalbench,adaptive-rejection-sampler,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,True,1.0,True,145,120,849.1199951171875,3673816.0,39565.0
adaptive-rejection-sampler__MDAcvJE,terminalbench,adaptive-rejection-sampler,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,True,1.0,True,95,76,934.114013671875,2064093.0,30640.0
adaptive-rejection-sampler__epuH7p6,terminalbench,adaptive-rejection-sampler,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,117,90,838.5989990234375,2604264.0,34339.0
adaptive-rejection-sampler__jsjWnMT,terminalbench,adaptive-rejection-sampler,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,77,56,640.958984375,1446104.0,25756.0
adaptive-rejection-sampler__zDySnCj,terminalbench,adaptive-rejection-sampler,openhands,openhands,claude-sonnet-4-5-20250929@anthropic,False,0.0,False,105,88,615.0280151367188,1889650.0,25823.0
adaptive-rejection-sampler__3LTRFMG,terminalbench,adaptive-rejection-sampler,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,116,74,559.4130249023438,1546688.0,33362.0
adaptive-rejection-sampler__53ZpUwF,terminalbench,adaptive-rejection-sampler,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,141,6,1012.3140258789062,26641.0,1108.0
adaptive-rejection-sampler__CY52br5,terminalbench,adaptive-rejection-sampler,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,195,8,1023.4749755859375,83731.0,2865.0
adaptive-rejection-sampler__Q7y2v45,terminalbench,adaptive-rejection-sampler,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,90,84,1044.68994140625,6114153.0,153318.0
adaptive-rejection-sampler__trcZyot,terminalbench,adaptive-rejection-sampler,openhands,openhands,gemini-2.5-flash@gemini,False,0.0,False,33,25,1019.8880004882812,402932.0,18025.0
adaptive-rejection-sampler__kSRPYZM,terminalbench,adaptive-rejection-sampler,openhands,openhands,gemini-2.5-pro@gemini,True,1.0,True,95,88,359.90301513671875,2137881.0,18477.0
adaptive-rejection-sampler__q7KevWY,terminalbench,adaptive-rejection-sampler,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,111,104,770.458984375,2210144.0,22840.0
adaptive-rejection-sampler__sNuF5zZ,terminalbench,adaptive-rejection-sampler,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,100,91,1100.0989990234375,2095508.0,12043.0
adaptive-rejection-sampler__upVcU62,terminalbench,adaptive-rejection-sampler,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,57,50,260.1000061035156,772162.0,10603.0
adaptive-rejection-sampler__uwqqRHx,terminalbench,adaptive-rejection-sampler,openhands,openhands,gemini-2.5-pro@gemini,False,0.0,False,159,152,1000.697021484375,4747158.0,59782.0
adaptive-rejection-sampler__MGvaKUf,terminalbench,adaptive-rejection-sampler,openhands,openhands,gpt-5-mini@openai,True,1.0,True,49,36,556.0759887695312,504789.0,25291.0
adaptive-rejection-sampler__Qn2L9bZ,terminalbench,adaptive-rejection-sampler,openhands,openhands,gpt-5-mini@openai,True,1.0,True,45,34,1007.1010131835938,545359.0,45570.0
adaptive-rejection-sampler__TBCcYCV,terminalbench,adaptive-rejection-sampler,openhands,openhands,gpt-5-mini@openai,False,0.0,False,37,24,704.6409912109375,300150.0,38790.0
adaptive-rejection-sampler__jKyfp6o,terminalbench,adaptive-rejection-sampler,openhands,openhands,gpt-5-mini@openai,True,1.0,True,35,28,770.4879760742188,320923.0,36291.0
adaptive-rejection-sampler__x4mfkbA,terminalbench,adaptive-rejection-sampler,openhands,openhands,gpt-5-mini@openai,False,0.0,False,63,56,845.9409790039062,919729.0,41527.0
adaptive-rejection-sampler__GQmdxv3,terminalbench,adaptive-rejection-sampler,openhands,openhands,gpt-5-nano@openai,False,0.0,False,49,12,981.447021484375,364953.0,156001.0
adaptive-rejection-sampler__apF3XEW,terminalbench,adaptive-rejection-sampler,openhands,openhands,gpt-5-nano@openai,False,0.0,False,39,18,965.8909912109375,622567.0,151110.0
adaptive-rejection-sampler__iQMpgaj,terminalbench,adaptive-rejection-sampler,openhands,openhands,gpt-5-nano@openai,False,0.0,False,41,28,978.7979736328125,261886.0,91866.0
adaptive-rejection-sampler__rfVPKuM,terminalbench,adaptive-rejection-sampler,openhands,openhands,gpt-5-nano@openai,False,0.0,False,79,40,976.5070190429688,791145.0,145787.0
adaptive-rejection-sampler__zEmCg9d,terminalbench,adaptive-rejection-sampler,openhands,openhands,gpt-5-nano@openai,False,0.0,False,38,32,960.43701171875,228633.0,82160.0
adaptive-rejection-sampler__9jvvwAw,terminalbench,adaptive-rejection-sampler,openhands,openhands,gpt-5@openai,False,0.0,False,19,14,963.697998046875,55369.0,38834.0
adaptive-rejection-sampler__S9ztpda,terminalbench,adaptive-rejection-sampler,openhands,openhands,gpt-5@openai,True,1.0,True,49,34,651.1079711914062,466381.0,53188.0
adaptive-rejection-sampler__Z6MGJiK,terminalbench,adaptive-rejection-sampler,openhands,openhands,gpt-5@openai,True,1.0,True,35,22,758.9979858398438,217365.0,37143.0
adaptive-rejection-sampler__iCE7TQL,terminalbench,adaptive-rejection-sampler,openhands,openhands,gpt-5@openai,False,0.0,False,32,23,1059.740966796875,350276.0,23113.0
adaptive-rejection-sampler__txVTr3t,terminalbench,adaptive-rejection-sampler,openhands,openhands,gpt-5@openai,True,1.0,True,49,36,861.8070068359375,357515.0,50167.0
adaptive-rejection-sampler__4LUV7B6,terminalbench,adaptive-rejection-sampler,openhands,openhands,grok-4-0709@xai,False,0.0,False,42,30,971.7789916992188,339007.0,6062.0
adaptive-rejection-sampler__8KSa2nb,terminalbench,adaptive-rejection-sampler,openhands,openhands,grok-4-0709@xai,False,0.0,False,59,54,978.2849731445312,710076.0,5465.0
adaptive-rejection-sampler__DaUoD4z,terminalbench,adaptive-rejection-sampler,openhands,openhands,grok-4-0709@xai,False,0.0,False,29,18,990.8209838867188,158438.0,3587.0
adaptive-rejection-sampler__tjTrDj2,terminalbench,adaptive-rejection-sampler,openhands,openhands,grok-4-0709@xai,False,0.0,False,44,28,1003.343017578125,353039.0,5096.0
adaptive-rejection-sampler__vaZMNfi,terminalbench,adaptive-rejection-sampler,openhands,openhands,grok-4-0709@xai,False,0.0,False,25,20,985.2979736328125,174892.0,3088.0
cddc50af-3dfa-4116-a516-48e349b983ef,terminalbench,adaptive-rejection-sampler,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,29,8,966.1309814453125,44666.0,596.0
238db7ef-ff50-4e3a-ac86-638b5ec1b2fd,terminalbench,adaptive-rejection-sampler,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,26,8,992.4970092773438,44680.0,633.0
b9c25ba9-e40d-4ac3-b82f-75061ec156c7,terminalbench,adaptive-rejection-sampler,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,37,10,992.9169921875,64492.0,677.0
8dfb6548-b81d-459b-b80d-1c3e6ac2b3e3,terminalbench,adaptive-rejection-sampler,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,35,8,997.1409912109375,44701.0,651.0
4c578e5e-a9f4-490e-b8fc-f64dd4c0f164,terminalbench,adaptive-rejection-sampler,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,34,14,994.6710205078125,125449.0,3242.0
adaptive-rejection-sampler__3eqnGet,terminalbench,adaptive-rejection-sampler,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,29,8,966.1309814453125,44666.0,596.0
adaptive-rejection-sampler__Bg5cXiP,terminalbench,adaptive-rejection-sampler,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,26,8,992.4970092773438,44680.0,633.0
adaptive-rejection-sampler__KqGA6N9,terminalbench,adaptive-rejection-sampler,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,37,10,992.9169921875,64492.0,677.0
adaptive-rejection-sampler__fPDXXjv,terminalbench,adaptive-rejection-sampler,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,35,8,997.1409912109375,44701.0,651.0
adaptive-rejection-sampler__hjjDX3a,terminalbench,adaptive-rejection-sampler,openhands,openhands,moonshotai/Kimi-K2-Instruct-0905@together_ai,False,0.0,False,34,14,994.6710205078125,125449.0,3242.0
a4682504-a21f-4f1e-a9f7-5de12dd888b4,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,106,103,950.2139892578125,2310741.0,10605.0
1b94c3ff-aba7-4e82-8c07-a02e0cb0cf96,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,78,74,934.6300048828125,2381640.0,18837.0
f76f258f-d34b-43a2-83ed-abd4aab57172,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,4,2,1393.323974609375,4565.0,322.0
a0133ed9-c270-41ba-8dc5-16eaf587624c,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,66,61,937.1729736328125,1842482.0,15283.0
3bc9e622-afab-46a6-b7d6-4894992adde0,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,True,1.0,True,40,32,839.530029296875,1155020.0,18006.0
57212867-f8b4-4520-a0c4-eb5de38684dc,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,60,52,903.385986328125,1648458.0,19718.0
adaptive-rejection-sampler__Dyj74pt,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,106,102,950.2139892578125,2310741.0,10605.0
adaptive-rejection-sampler__FouXgSx,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,78,69,934.6300048828125,2381640.0,18837.0
adaptive-rejection-sampler__HRwBqgu,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,4,2,1393.323974609375,4565.0,322.0
adaptive-rejection-sampler__NQnLYhf,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,66,56,937.1729736328125,1842482.0,15283.0
adaptive-rejection-sampler__emwD6Wt,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,True,1.0,True,40,27,839.530029296875,1155020.0,18006.0
adaptive-rejection-sampler__rAUjSjC,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8@together_ai,False,0.0,False,60,45,903.385986328125,1648458.0,19718.0
336e7b19-43ad-442e-9adb-ba97c09b3ea7,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,44,40,544.5250244140625,820362.0,13063.0
19ec6580-eb71-40f7-a57f-ae14a5288b31,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,47,28,471.9169921875,978525.0,17087.0
9eb6a93a-1634-490c-a137-5efe4febcd83,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,46,41,345.22900390625,819116.0,10980.0
39b4dc94-ce41-4dac-af99-4abd0404f602,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,71,50,928.4130249023438,1947169.0,26268.0
1953a482-8033-441c-8c64-4c59bd216542,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,50,41,756.1580200195312,1642248.0,25906.0
c511ae20-3d48-46b4-a3ff-f378c1b3b9da,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,False,0.0,False,23,16,934.5419921875,287853.0,15716.0
3e0957ae-7249-4e1c-832a-26c6db7b5ca7,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,True,1.0,True,27,15,904.31298828125,750052.0,33078.0
47820e02-63e3-431d-b208-36a79775607b,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,True,1.0,True,10,5,951.1300048828125,83231.0,14877.0
acce96da-e5be-4677-adf6-b3a9071ff824,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,True,1.0,True,16,9,706.6380004882812,227535.0,19049.0
3f2ce6d6-b642-4a65-8447-845ed6cad8b2,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,True,1.0,True,20,9,951.1959838867188,374624.0,31379.0
572d1102-851a-480b-89ab-c25ef982acee,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,False,0.0,False,20,12,932.8699951171875,421208.0,37859.0
adaptive-rejection-sampler__WsxAsaP,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,44,33,544.5250244140625,820362.0,13063.0
adaptive-rejection-sampler__pcJ3Snt,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,47,16,471.9169921875,978525.0,17087.0
adaptive-rejection-sampler__uUqNMSi,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,46,37,345.22900390625,819116.0,10980.0
adaptive-rejection-sampler__vPcgNtC,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,71,29,928.4130249023438,1947169.0,26268.0
adaptive-rejection-sampler__w8GrZYu,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/glm-4p6@fireworks_ai,False,0.0,False,50,29,756.1580200195312,1642248.0,25906.0
adaptive-rejection-sampler__8J8kvuq,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,False,0.0,False,23,9,934.5419921875,287853.0,15716.0
adaptive-rejection-sampler__8gGkr6i,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,True,1.0,True,27,14,904.31298828125,750052.0,33078.0
adaptive-rejection-sampler__PBNQ4Kx,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,True,1.0,True,10,5,951.1300048828125,83231.0,14877.0
adaptive-rejection-sampler__Qezv9x8,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,True,1.0,True,16,9,706.6380004882812,227535.0,19049.0
adaptive-rejection-sampler__RvsFuxx,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,True,1.0,True,20,9,951.1959838867188,374624.0,31379.0
adaptive-rejection-sampler__pAxfYJs,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,accounts/fireworks/models/minimax-m2@fireworks_ai,False,0.0,False,20,12,932.8699951171875,421208.0,37859.0
adaptive-rejection-sampler__8SeUpdW,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-haiku-4-5-20251001@anthropic,False,0.0,False,34,11,993.8060302734375,1128327.0,26986.0
adaptive-rejection-sampler__A5k2qPU,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-haiku-4-5-20251001@anthropic,False,0.0,False,37,15,890.9149780273438,1079773.0,22942.0
adaptive-rejection-sampler__AWu74Ex,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-haiku-4-5-20251001@anthropic,False,0.0,False,23,11,405.6090087890625,494216.0,15128.0
adaptive-rejection-sampler__W4aMpT5,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-haiku-4-5-20251001@anthropic,False,0.0,False,35,12,952.7490234375,1383123.0,40178.0
adaptive-rejection-sampler__Xww5kL4,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-haiku-4-5-20251001@anthropic,False,0.0,False,38,21,797.4039916992188,1313682.0,33137.0
adaptive-rejection-sampler__AqHXvwT,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-opus-4-1-20250805@anthropic,True,1.0,True,15,5,490.0159912109375,256044.0,14656.0
adaptive-rejection-sampler__EVCytgQ,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-opus-4-1-20250805@anthropic,False,0.0,False,19,5,565.8720092773438,379860.0,15384.0
adaptive-rejection-sampler__FPEEb2k,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-opus-4-1-20250805@anthropic,False,0.0,False,19,6,813.916015625,394521.0,16455.0
adaptive-rejection-sampler__gfqxJds,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-opus-4-1-20250805@anthropic,False,0.0,False,26,11,951.9080200195312,628379.0,24925.0
adaptive-rejection-sampler__iojUtep,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-opus-4-1-20250805@anthropic,False,0.0,False,21,9,560.489990234375,392022.0,11747.0
adaptive-rejection-sampler__f4wJu5b,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-opus-4-5-20251101@anthropic,False,0.0,False,5,1,1434.72802734375,34393.0,6179.0
adaptive-rejection-sampler__g5zJrWA,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-opus-4-5-20251101@anthropic,False,0.0,False,47,22,846.8460083007812,1679312.0,24751.0
adaptive-rejection-sampler__g9rdqsN,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-opus-4-5-20251101@anthropic,True,1.0,True,29,10,784.2160034179688,1029224.0,31953.0
adaptive-rejection-sampler__gPbnckN,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-opus-4-5-20251101@anthropic,False,0.0,False,43,19,943.323974609375,1329702.0,22938.0
adaptive-rejection-sampler__m8RhGud,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-opus-4-5-20251101@anthropic,False,0.0,False,41,17,944.791015625,1495455.0,21910.0
adaptive-rejection-sampler__4CsuX94,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-opus-4-6@anthropic,False,0.0,False,7,3,404.3590087890625,111893.0,9461.0
adaptive-rejection-sampler__RyGz2wB,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-opus-4-6@anthropic,False,0.0,False,7,2,572.3829956054688,126263.0,20347.0
adaptive-rejection-sampler__duRPniX,terminalbench,adaptive-rejection-sampler,terminus-2,terminus-2,claude-opus-4-6@anthropic,False,0.0,False,10,2,901.5079956054688,237530.0,28337.0
